"Reported At (US/Eastern)"	"Reported At (US/Pacific)"	"Recieved At (Etc/UTC)"	"Latitude"	"Longitude"	"Location Name"	"Speed"	"0: GPS Odo (m)"	"1: Batt Volt (mV)"	"2: Idle Time (s)"	"4: In Motion Time (s)"	"5: Engine Runtime (s)"
"2013-10-20T03:42:05-04:00"	"2013-10-20T00:42:05-07:00"	"2013-10-20T07:42:10+00:00"	"39.9785145"	"-83.1753266"	"West Freeway, Columbus, US-OH, 43228, US"	"115.135"	"2439563"	"13953"	"22540"	"73170"	"95714"
"2013-10-20T03:42:16-04:00"	"2013-10-20T00:42:16-07:00"	"2013-10-20T07:42:22+00:00"	"39.9787891"	"-83.1816696"	"West Fwy, Columbus, US-OH, 43228, US"	"112.272"	"2440106"	"13953"	"22540"	"73181"	"95725"
"2013-10-20T03:42:27-04:00"	"2013-10-20T00:42:27-07:00"	"2013-10-20T07:42:28+00:00"	"39.9791348"	"-83.1884213"	"West Freeway, Columbus, US-OH, 43228, US"	"121.152"	"2440684"	"13892"	"22540"	"73192"	"95736"
"2013-10-20T03:42:38-04:00"	"2013-10-20T00:42:38-07:00"	"2013-10-20T07:42:45+00:00"	"39.9794696"	"-83.1955376"	"West Freeway, Columbus, US-OH, 43228, US"	"125.268"	"2441292"	"14014"	"22540"	"73203"	"95747"
"2013-10-20T03:42:49-04:00"	"2013-10-20T00:42:49-07:00"	"2013-10-20T07:42:52+00:00"	"39.9798106"	"-83.202781"	"West Fwy, Columbus, US-OH, 43228, US"	"126.633"	"2441912"	"13953"	"22540"	"73214"	"95758"
"2013-10-20T03:43:00-04:00"	"2013-10-20T00:43:00-07:00"	"2013-10-20T07:43:04+00:00"	"39.9801658"	"-83.2102973"	"West Fwy, Columbus, US-OH, 43228, US"	"134.574"	"2442555"	"13953"	"22540"	"73225"	"95769"
"2013-10-20T03:43:11-04:00"	"2013-10-20T00:43:11-07:00"	"2013-10-20T07:43:16+00:00"	"39.9805308"	"-83.2180575"	"West Fwy, Hilliard, US-OH, 43026, US"	"137.057"	"2443219"	"13892"	"22540"	"73236"	"95780"
"2013-10-20T03:43:22-04:00"	"2013-10-20T00:43:22-07:00"	"2013-10-20T07:43:29+00:00"	"39.980904"	"-83.226125"	"West Freeway, Hilliard, US-OH, 43026, US"	"142.717"	"2443909"	"13923"	"22540"	"73247"	"95791"
"2013-10-20T03:43:33-04:00"	"2013-10-20T00:43:33-07:00"	"2013-10-20T07:43:36+00:00"	"39.9812943"	"-83.2343323"	"West Freeway, Hilliard, US-OH, 43026, US"	"140.927"	"2444612"	"13984"	"22540"	"73258"	"95802"
"2013-10-20T03:43:44-04:00"	"2013-10-20T00:43:44-07:00"	"2013-10-20T07:43:48+00:00"	"39.9814531"	"-83.2421061"	"West Freeway, Hilliard, US-OH, 43026, US"	"134.216"	"2445277"	"13892"	"22540"	"73269"	"95813"
"2013-10-20T03:43:55-04:00"	"2013-10-20T00:43:55-07:00"	"2013-10-20T07:44:00+00:00"	"39.9806875"	"-83.2497405"	"West Freeway, West Jefferson, US-OH, 43162, US"	"127.237"	"2445936"	"13892"	"22540"	"73280"	"95824"
"2013-10-20T03:44:06-04:00"	"2013-10-20T00:44:06-07:00"	"2013-10-20T07:44:14+00:00"	"39.9790056"	"-83.25684"	"West Fwy, West Jefferson, US-OH, 43162, US"	"129.742"	"2446571"	"13892"	"22540"	"73291"	"95835"
"2013-10-20T03:44:17-04:00"	"2013-10-20T00:44:17-07:00"	"2013-10-20T07:44:20+00:00"	"39.9769928"	"-83.2633896"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"112.205"	"2447175"	"13953"	"22540"	"73302"	"95846"
"2013-10-20T03:44:28-04:00"	"2013-10-20T00:44:28-07:00"	"2013-10-20T07:44:32+00:00"	"39.9750571"	"-83.2697505"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"123.031"	"2447758"	"13923"	"22540"	"73313"	"95857"
"2013-10-20T03:44:39-04:00"	"2013-10-20T00:44:39-07:00"	"2013-10-20T07:44:46+00:00"	"39.9729985"	"-83.276494"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"128.355"	"2448376"	"13953"	"22540"	"73324"	"95868"
"2013-10-20T03:44:50-04:00"	"2013-10-20T00:44:50-07:00"	"2013-10-20T07:44:53+00:00"	"39.971004"	"-83.283046"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"124.15"	"2448978"	"13953"	"22540"	"73335"	"95879"
"2013-10-20T03:45:01-04:00"	"2013-10-20T00:45:01-07:00"	"2013-10-20T07:45:04+00:00"	"39.9689791"	"-83.2897903"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"126.745"	"2449596"	"13953"	"22540"	"73346"	"95890"
"2013-10-20T03:45:12-04:00"	"2013-10-20T00:45:12-07:00"	"2013-10-20T07:45:16+00:00"	"39.9669518"	"-83.2964023"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"119.542"	"2450204"	"13984"	"22540"	"73357"	"95901"
"2013-10-20T03:45:23-04:00"	"2013-10-20T00:45:23-07:00"	"2013-10-20T07:45:27+00:00"	"39.9649475"	"-83.3029903"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"124.262"	"2450808"	"13892"	"22540"	"73368"	"95912"
"2013-10-20T03:45:34-04:00"	"2013-10-20T00:45:34-07:00"	"2013-10-20T07:45:38+00:00"	"39.9633028"	"-83.3098186"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"122.83"	"2451420"	"13923"	"22540"	"73379"	"95923"
"2013-10-20T03:45:45-04:00"	"2013-10-20T00:45:45-07:00"	"2013-10-20T07:45:46+00:00"	"39.9624883"	"-83.3167203"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"125.447"	"2452016"	"13892"	"22540"	"73390"	"95934"
"2013-10-20T03:45:56-04:00"	"2013-10-20T00:45:56-07:00"	"2013-10-20T07:46:00+00:00"	"39.9616946"	"-83.3239013"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"121.779"	"2452635"	"13984"	"22540"	"73401"	"95945"
"2013-10-20T03:46:07-04:00"	"2013-10-20T00:46:07-07:00"	"2013-10-20T07:46:12+00:00"	"39.9609291"	"-83.3306831"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"119.922"	"2453220"	"13892"	"22540"	"73412"	"95956"
"2013-10-20T03:46:18-04:00"	"2013-10-20T00:46:18-07:00"	"2013-10-20T07:46:26+00:00"	"39.9601488"	"-83.3378061"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"126.499"	"2453833"	"13953"	"22540"	"73423"	"95967"
"2013-10-20T03:46:29-04:00"	"2013-10-20T00:46:29-07:00"	"2013-10-20T07:46:32+00:00"	"39.9593896"	"-83.3447958"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"117.797"	"2454436"	"13953"	"22540"	"73434"	"95978"
"2013-10-20T03:46:40-04:00"	"2013-10-20T00:46:40-07:00"	"2013-10-20T07:46:43+00:00"	"39.9587456"	"-83.3513226"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"114.017"	"2454998"	"13953"	"22540"	"73445"	"95989"
"2013-10-20T03:46:51-04:00"	"2013-10-20T00:46:51-07:00"	"2013-10-20T07:46:54+00:00"	"39.9579658"	"-83.3581373"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"124.195"	"2455586"	"13892"	"22540"	"73456"	"96000"
"2013-10-20T03:47:02-04:00"	"2013-10-20T00:47:02-07:00"	"2013-10-20T07:47:05+00:00"	"39.9571828"	"-83.3650453"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"120.839"	"2456183"	"13892"	"22540"	"73467"	"96011"
"2013-10-20T03:47:13-04:00"	"2013-10-20T00:47:13-07:00"	"2013-10-20T07:47:14+00:00"	"39.9564321"	"-83.3719546"	"Interstate 70, West Jefferson, US-OH, 43162, US"	"121.041"	"2456780"	"13892"	"22540"	"73478"	"96022"
"2013-10-20T03:47:24-04:00"	"2013-10-20T00:47:24-07:00"	"2013-10-20T07:47:30+00:00"	"39.955666"	"-83.378828"	"Interstate 70, London, US-OH, 43140, US"	"119.408"	"2457375"	"13892"	"22540"	"73489"	"96033"
"2013-10-20T03:47:35-04:00"	"2013-10-20T00:47:35-07:00"	"2013-10-20T07:47:41+00:00"	"39.9545515"	"-83.3852156"	"Interstate 70, London, US-OH, 43140, US"	"112.451"	"2457936"	"13923"	"22540"	"73500"	"96044"
"2013-10-20T03:47:46-04:00"	"2013-10-20T00:47:46-07:00"	"2013-10-20T07:47:53+00:00"	"39.9531168"	"-83.3916373"	"Interstate 70, London, US-OH, 43140, US"	"119.721"	"2458507"	"13892"	"22540"	"73511"	"96055"
"2013-10-20T03:47:57-04:00"	"2013-10-20T00:47:57-07:00"	"2013-10-20T07:47:59+00:00"	"39.9516155"	"-83.3984843"	"Interstate 70, London, US-OH, 43140, US"	"125.067"	"2459115"	"13892"	"22540"	"73522"	"96066"
"2013-10-20T03:48:08-04:00"	"2013-10-20T00:48:08-07:00"	"2013-10-20T07:48:12+00:00"	"39.9500643"	"-83.4052573"	"Interstate 70, London, US-OH, 43140, US"	"122.092"	"2459719"	"14014"	"22540"	"73533"	"96077"
"2013-10-20T03:48:19-04:00"	"2013-10-20T00:48:19-07:00"	"2013-10-20T07:48:20+00:00"	"39.9485291"	"-83.4121181"	"Interstate 70, London, US-OH, 43140, US"	"128.669"	"2460329"	"13984"	"22540"	"73544"	"96088"
"2013-10-20T03:48:30-04:00"	"2013-10-20T00:48:30-07:00"	"2013-10-20T07:48:35+00:00"	"39.946855"	"-83.4195681"	"Interstate 70, London, US-OH, 43140, US"	"137.751"	"2460991"	"13892"	"22540"	"73555"	"96099"
"2013-10-20T03:48:41-04:00"	"2013-10-20T00:48:41-07:00"	"2013-10-20T07:48:45+00:00"	"39.9451656"	"-83.4270775"	"Interstate 70, London, US-OH, 43140, US"	"134.954"	"2461660"	"13984"	"22540"	"73566"	"96110"
"2013-10-20T03:48:52-04:00"	"2013-10-20T00:48:52-07:00"	"2013-10-20T07:49:01+00:00"	"39.9434923"	"-83.4345383"	"Interstate 70, London, US-OH, 43140, US"	"132.785"	"2462325"	"13953"	"22540"	"73577"	"96121"
"2013-10-20T03:49:03-04:00"	"2013-10-20T00:49:03-07:00"	"2013-10-20T07:49:06+00:00"	"39.9422876"	"-83.4417576"	"Interstate 70, London, US-OH, 43140, US"	"131.286"	"2462957"	"13953"	"22540"	"73588"	"96132"
"2013-10-20T03:49:14-04:00"	"2013-10-20T00:49:14-07:00"	"2013-10-20T07:49:19+00:00"	"39.9419101"	"-83.4494361"	"Interstate 70, London, US-OH, 43140, US"	"135.581"	"2463616"	"13923"	"22540"	"73599"	"96143"
"2013-10-20T03:49:25-04:00"	"2013-10-20T00:49:25-07:00"	"2013-10-20T07:49:29+00:00"	"39.9419796"	"-83.4571695"	"Interstate 70, London, US-OH, 43140, US"	"135.939"	"2464277"	"13892"	"22540"	"73610"	"96154"
"2013-10-20T03:49:36-04:00"	"2013-10-20T00:49:36-07:00"	"2013-10-20T07:49:46+00:00"	"39.9420605"	"-83.4649858"	"Interstate 70, London, US-OH, 43140, US"	"135.268"	"2464945"	"13892"	"22540"	"73621"	"96165"
"2013-10-20T03:49:47-04:00"	"2013-10-20T00:49:47-07:00"	"2013-10-20T07:49:52+00:00"	"39.9421401"	"-83.4725886"	"Interstate 70, London, US-OH, 43140, US"	"128.311"	"2465595"	"13923"	"22540"	"73632"	"96176"
"2013-10-20T03:49:58-04:00"	"2013-10-20T00:49:58-07:00"	"2013-10-20T07:50:03+00:00"	"39.9422228"	"-83.479947"	"Interstate 70, London, US-OH, 43140, US"	"129.474"	"2466224"	"13923"	"22540"	"73643"	"96187"
"2013-10-20T03:50:09-04:00"	"2013-10-20T00:50:09-07:00"	"2013-10-20T07:50:15+00:00"	"39.942294"	"-83.4877606"	"Interstate 70, London, US-OH, 43140, US"	"139.607"	"2466890"	"13923"	"22540"	"73654"	"96198"
"2013-10-20T03:50:20-04:00"	"2013-10-20T00:50:20-07:00"	"2013-10-20T07:50:27+00:00"	"39.9423778"	"-83.4957925"	"Interstate 70, London, US-OH, 43140, US"	"137.683"	"2467577"	"13892"	"22540"	"73665"	"96209"
"2013-10-20T03:50:31-04:00"	"2013-10-20T00:50:31-07:00"	"2013-10-20T07:50:33+00:00"	"39.9424546"	"-83.5035848"	"Interstate 70, London, US-OH, 43140, US"	"134.954"	"2468243"	"13984"	"22540"	"73676"	"96220"
"2013-10-20T03:50:42-04:00"	"2013-10-20T00:50:42-07:00"	"2013-10-20T07:50:45+00:00"	"39.9423786"	"-83.5113343"	"Interstate 70, London, US-OH, 43140, US"	"133.836"	"2468905"	"13892"	"22540"	"73687"	"96231"
"2013-10-20T03:50:53-04:00"	"2013-10-20T00:50:53-07:00"	"2013-10-20T07:50:54+00:00"	"39.9418641"	"-83.5189795"	"Interstate 70, London, US-OH, 43140, US"	"133.142"	"2469560"	"13892"	"22540"	"73698"	"96242"
"2013-10-20T03:51:04-04:00"	"2013-10-20T00:51:04-07:00"	"2013-10-20T07:51:09+00:00"	"39.9413491"	"-83.5265578"	"Interstate 70, South Vienna, US-OH, 45369, US"	"126.118"	"2470211"	"13953"	"22540"	"73709"	"96253"
"2013-10-20T03:51:15-04:00"	"2013-10-20T00:51:15-07:00"	"2013-10-20T07:51:20+00:00"	"39.9408875"	"-83.533239"	"Interstate 70, South Vienna, US-OH, 45369, US"	"109.722"	"2470785"	"13953"	"22540"	"73720"	"96264"
"2013-10-20T03:51:26-04:00"	"2013-10-20T00:51:26-07:00"	"2013-10-20T07:51:30+00:00"	"39.9404691"	"-83.5398498"	"Interstate 70, South Vienna, US-OH, 45369, US"	"122.338"	"2471350"	"13923"	"22540"	"73731"	"96275"
"2013-10-20T03:51:37-04:00"	"2013-10-20T00:51:37-07:00"	"2013-10-20T07:51:40+00:00"	"39.9399483"	"-83.5469805"	"Interstate 70, South Vienna, US-OH, 45369, US"	"123.278"	"2471962"	"13892"	"22540"	"73742"	"96286"
"2013-10-20T03:51:48-04:00"	"2013-10-20T00:51:48-07:00"	"2013-10-20T07:51:54+00:00"	"39.9394696"	"-83.5539818"	"Interstate 70, South Vienna, US-OH, 45369, US"	"121.22"	"2472563"	"13953"	"22540"	"73753"	"96297"
"2013-10-20T03:51:59-04:00"	"2013-10-20T00:51:59-07:00"	"2013-10-20T07:52:05+00:00"	"39.9389853"	"-83.5605385"	"Interstate 70, South Vienna, US-OH, 45369, US"	"117.797"	"2473127"	"13862"	"22540"	"73764"	"96308"
"2013-10-20T03:52:10-04:00"	"2013-10-20T00:52:10-07:00"	"2013-10-20T07:52:17+00:00"	"39.938216"	"-83.5675431"	"Interstate 70, South Vienna, US-OH, 45369, US"	"129.228"	"2473731"	"13892"	"22540"	"73775"	"96319"
"2013-10-20T03:52:21-04:00"	"2013-10-20T00:52:21-07:00"	"2013-10-20T07:52:23+00:00"	"39.9370363"	"-83.5751476"	"Interstate 70, South Vienna, US-OH, 45369, US"	"137.751"	"2474393"	"13892"	"22540"	"73786"	"96330"
"2013-10-20T03:52:32-04:00"	"2013-10-20T00:52:32-07:00"	"2013-10-20T07:52:35+00:00"	"39.9355193"	"-83.5825433"	"Interstate 70, South Vienna, US-OH, 45369, US"	"130.659"	"2475048"	"13892"	"22540"	"73797"	"96341"
"2013-10-20T03:52:43-04:00"	"2013-10-20T00:52:43-07:00"	"2013-10-20T07:52:47+00:00"	"39.9339138"	"-83.5898623"	"Interstate 70, South Vienna, US-OH, 45369, US"	"132.717"	"2475698"	"13984"	"22540"	"73808"	"96352"
"2013-10-20T03:52:54-04:00"	"2013-10-20T00:52:54-07:00"	"2013-10-20T07:52:57+00:00"	"39.9327331"	"-83.5965308"	"Interstate 70, South Vienna, US-OH, 45369, US"	"102.519"	"2476288"	"13953"	"22540"	"73819"	"96363"
"2013-10-20T03:53:04-04:00"	"2013-10-20T00:53:04-07:00"	"2013-10-20T07:53:05+00:00"	"39.9324288"	"-83.6008626"	"Interstate 70, South Vienna, US-OH, 45369, US"	"81.3797"	"2476662"	"13923"	"22540"	"73829"	"96373"
"2013-10-20T03:53:37-04:00"	"2013-10-20T00:53:37-07:00"	"2013-10-20T07:53:42+00:00"	"39.9331893"	"-83.6154133"	"North Urbana Lisbon Road & Interstate 70, South Vienna, US-OH, 45369, US"	"100.528"	"2477906"	"13923"	"22540"	"73862"	"96406"
"2013-10-20T03:53:48-04:00"	"2013-10-20T00:53:48-07:00"	"2013-10-20T07:53:49+00:00"	"39.9335781"	"-83.6217541"	"Interstate 70, South Vienna, US-OH, 45369, US"	"113.01"	"2478449"	"13923"	"22540"	"73873"	"96417"
"2013-10-20T03:53:59-04:00"	"2013-10-20T00:53:59-07:00"	"2013-10-20T07:54:02+00:00"	"39.9339998"	"-83.6284718"	"Interstate 70, South Vienna, US-OH, 45369, US"	"120.906"	"2479024"	"13923"	"22540"	"73884"	"96428"
"2013-10-20T03:54:10-04:00"	"2013-10-20T00:54:10-07:00"	"2013-10-20T07:54:13+00:00"	"39.9344493"	"-83.6354846"	"Interstate 70, South Vienna, US-OH, 45369, US"	"121.958"	"2479625"	"13984"	"22540"	"73895"	"96439"
"2013-10-20T03:54:21-04:00"	"2013-10-20T00:54:21-07:00"	"2013-10-20T07:54:24+00:00"	"39.9349153"	"-83.6427508"	"Interstate 70, South Vienna, US-OH, 45369, US"	"124.955"	"2480248"	"13953"	"22540"	"73906"	"96450"
"2013-10-20T03:54:32-04:00"	"2013-10-20T00:54:32-07:00"	"2013-10-20T07:54:38+00:00"	"39.9354283"	"-83.6503378"	"Interstate 70, Springfield, US-OH, 45505, US"	"136.006"	"2480898"	"13953"	"22540"	"73917"	"96461"
"2013-10-20T03:54:43-04:00"	"2013-10-20T00:54:43-07:00"	"2013-10-20T07:54:50+00:00"	"39.935858"	"-83.6577381"	"Interstate 70, South Vienna, US-OH, 45369, US"	"125.201"	"2481533"	"13953"	"22540"	"73928"	"96472"
"2013-10-20T03:54:54-04:00"	"2013-10-20T00:54:54-07:00"	"2013-10-20T07:54:56+00:00"	"39.9355041"	"-83.6651396"	"Interstate 70, South Vienna, US-OH, 45369, US"	"129.541"	"2482167"	"13892"	"22540"	"73939"	"96483"
"2013-10-20T03:55:05-04:00"	"2013-10-20T00:55:05-07:00"	"2013-10-20T07:55:08+00:00"	"39.9339881"	"-83.6720763"	"Interstate 70, South Vienna, US-OH, 45369, US"	"123.21"	"2482785"	"13892"	"22540"	"73950"	"96494"
"2013-10-20T03:55:16-04:00"	"2013-10-20T00:55:16-07:00"	"2013-10-20T07:55:20+00:00"	"39.9313106"	"-83.678571"	"Interstate 70, South Vienna, US-OH, 45369, US"	"132.583"	"2483415"	"13923"	"22540"	"73961"	"96505"
"2013-10-20T03:55:27-04:00"	"2013-10-20T00:55:27-07:00"	"2013-10-20T07:55:34+00:00"	"39.9275341"	"-83.684293"	"Interstate 70, Springfield, US-OH, 45505, US"	"122.83"	"2484061"	"13984"	"22540"	"73972"	"96516"
"2013-10-20T03:55:38-04:00"	"2013-10-20T00:55:38-07:00"	"2013-10-20T07:55:40+00:00"	"39.9238025"	"-83.6881858"	"Interstate 70, Springfield, US-OH, 45505, US"	"101.467"	"2484594"	"13953"	"22540"	"73983"	"96527"
"2013-10-20T03:55:49-04:00"	"2013-10-20T00:55:49-07:00"	"2013-10-20T07:55:52+00:00"	"39.9201563"	"-83.6917993"	"Interstate 70, Springfield, US-OH, 45505, US"	"106.254"	"2485102"	"13923"	"22540"	"73994"	"96538"
"2013-10-20T03:56:00-04:00"	"2013-10-20T00:56:00-07:00"	"2013-10-20T07:56:06+00:00"	"39.9168923"	"-83.6961063"	"Interstate 70, Springfield, US-OH, 45505, US"	"99.6555"	"2485621"	"13923"	"22540"	"74005"	"96549"
"2013-10-20T03:56:11-04:00"	"2013-10-20T00:56:11-07:00"	"2013-10-20T07:56:18+00:00"	"39.9140313"	"-83.7005903"	"Interstate 70, Springfield, US-OH, 45505, US"	"109.476"	"2486119"	"13892"	"22540"	"74016"	"96560"
"2013-10-20T03:56:22-04:00"	"2013-10-20T00:56:22-07:00"	"2013-10-20T07:56:24+00:00"	"39.9109066"	"-83.7055166"	"Springfield, US-OH, 45505, US"	"109.968"	"2486665"	"13984"	"22540"	"74027"	"96571"
"2013-10-20T03:56:33-04:00"	"2013-10-20T00:56:33-07:00"	"2013-10-20T07:56:36+00:00"	"39.9078015"	"-83.7104251"	"Interstate 70, Springfield, US-OH, 45505, US"	"112.518"	"2487209"	"13923"	"22540"	"74038"	"96582"
"2013-10-20T03:56:44-04:00"	"2013-10-20T00:56:44-07:00"	"2013-10-20T07:56:51+00:00"	"39.904366"	"-83.7152826"	"Interstate 70, Springfield, US-OH, 45505, US"	"118.356"	"2487773"	"13892"	"22540"	"74049"	"96593"
"2013-10-20T03:56:55-04:00"	"2013-10-20T00:56:55-07:00"	"2013-10-20T07:56:58+00:00"	"39.9005015"	"-83.719367"	"Interstate 70, Springfield, US-OH, 45505, US"	"107.664"	"2488327"	"13984"	"22540"	"74060"	"96604"
"2013-10-20T03:57:06-04:00"	"2013-10-20T00:57:06-07:00"	"2013-10-20T07:57:12+00:00"	"39.8968941"	"-83.7231365"	"4725 S Charleston Pike, Springfield, US-OH, 45502, US"	"101.087"	"2488841"	"13923"	"22540"	"74071"	"96615"
"2013-10-20T03:57:17-04:00"	"2013-10-20T00:57:17-07:00"	"2013-10-20T07:57:25+00:00"	"39.893847"	"-83.7269273"	"Interstate 70, Springfield, US-OH, 45505, US"	"94.1974"	"2489312"	"13953"	"22540"	"74082"	"96626"
"2013-10-20T03:57:28-04:00"	"2013-10-20T00:57:28-07:00"	"2013-10-20T07:57:31+00:00"	"39.8915783"	"-83.7319111"	"Interstate 70, Springfield, US-OH, 45505, US"	"104.443"	"2489809"	"13953"	"22540"	"74093"	"96637"
"2013-10-20T03:57:39-04:00"	"2013-10-20T00:57:39-07:00"	"2013-10-20T07:57:43+00:00"	"39.8904298"	"-83.7382516"	"Interstate 70, Springfield, US-OH, 45505, US"	"120.034"	"2490367"	"13892"	"22540"	"74104"	"96648"
"2013-10-20T03:57:50-04:00"	"2013-10-20T00:57:50-07:00"	"2013-10-20T07:57:55+00:00"	"39.8903785"	"-83.745155"	"Interstate 70, Springfield, US-OH, 45505, US"	"122.964"	"2490958"	"13892"	"22540"	"74115"	"96659"
"2013-10-20T03:58:01-04:00"	"2013-10-20T00:58:01-07:00"	"2013-10-20T07:58:09+00:00"	"39.8903575"	"-83.752249"	"Interstate 70, Springfield, US-OH, 45505, US"	"124.262"	"2491564"	"13892"	"22540"	"74126"	"96670"
"2013-10-20T03:58:12-04:00"	"2013-10-20T00:58:12-07:00"	"2013-10-20T07:58:16+00:00"	"39.8903385"	"-83.759642"	"Interstate 70, Springfield, US-OH, 45505, US"	"128.915"	"2492196"	"13923"	"22540"	"74137"	"96681"
"2013-10-20T03:58:23-04:00"	"2013-10-20T00:58:23-07:00"	"2013-10-20T07:58:28+00:00"	"39.890308"	"-83.7669741"	"Interstate 70, Springfield, US-OH, 45505, US"	"132.538"	"2492823"	"13892"	"22540"	"74148"	"96692"
"2013-10-20T03:58:34-04:00"	"2013-10-20T00:58:34-07:00"	"2013-10-20T07:58:39+00:00"	"39.8902881"	"-83.7747403"	"Interstate 70, Springfield, US-OH, 45505, US"	"133.142"	"2493488"	"13923"	"22540"	"74159"	"96703"
"2013-10-20T03:58:45-04:00"	"2013-10-20T00:58:45-07:00"	"2013-10-20T07:58:53+00:00"	"39.8904256"	"-83.7824233"	"Interstate 70, Springfield, US-OH, 45505, US"	"134.574"	"2494145"	"13892"	"22540"	"74170"	"96714"
"2013-10-20T03:58:56-04:00"	"2013-10-20T00:58:56-07:00"	"2013-10-20T07:59:00+00:00"	"39.8906443"	"-83.7901583"	"Interstate 70, Springfield, US-OH, 45505, US"	"135.335"	"2494807"	"13892"	"22540"	"74181"	"96725"
"2013-10-20T03:59:07-04:00"	"2013-10-20T00:59:07-07:00"	"2013-10-20T07:59:11+00:00"	"39.8908761"	"-83.7979541"	"Interstate 70, Springfield, US-OH, 45505, US"	"135.379"	"2495473"	"13984"	"22540"	"74192"	"96736"
"2013-10-20T03:59:18-04:00"	"2013-10-20T00:59:18-07:00"	"2013-10-20T07:59:23+00:00"	"39.8913668"	"-83.8057415"	"Interstate 70, Springfield, US-OH, 45505, US"	"136.811"	"2496142"	"13862"	"22540"	"74203"	"96747"
"2013-10-20T03:59:29-04:00"	"2013-10-20T00:59:29-07:00"	"2013-10-20T07:59:32+00:00"	"39.8922576"	"-83.8134078"	"Interstate 70, Springfield, US-OH, 45505, US"	"131.286"	"2496806"	"13953"	"22540"	"74214"	"96758"
"2013-10-20T03:59:40-04:00"	"2013-10-20T00:59:40-07:00"	"2013-10-20T07:59:41+00:00"	"39.8930825"	"-83.8210113"	"Interstate 70, Springfield, US-OH, 45506, US"	"134.775"	"2497462"	"13953"	"22540"	"74225"	"96769"
"2013-10-20T03:59:51-04:00"	"2013-10-20T00:59:51-07:00"	"2013-10-20T08:00:01+00:00"	"39.8939611"	"-83.8287686"	"Interstate 70, Springfield, US-OH, 45506, US"	"137.818"	"2498133"	"13923"	"22540"	"74236"	"96780"
"2013-10-20T04:00:02-04:00"	"2013-10-20T01:00:02-07:00"	"2013-10-20T08:00:07+00:00"	"39.894839"	"-83.8365511"	"Interstate 70, Springfield, US-OH, 45506, US"	"134.015"	"2498806"	"13953"	"22540"	"74247"	"96791"
"2013-10-20T04:00:13-04:00"	"2013-10-20T01:00:13-07:00"	"2013-10-20T08:00:21+00:00"	"39.8954118"	"-83.844255"	"Interstate 70, Springfield, US-OH, 45506, US"	"138.556"	"2499468"	"13892"	"22540"	"74258"	"96802"
"2013-10-20T04:00:24-04:00"	"2013-10-20T01:00:24-07:00"	"2013-10-20T08:00:25+00:00"	"39.8955371"	"-83.8520281"	"Interstate 70, Springfield, US-OH, 45506, US"	"125.872"	"2500134"	"13892"	"22540"	"74269"	"96813"
"2013-10-20T04:00:35-04:00"	"2013-10-20T01:00:35-07:00"	"2013-10-20T08:00:39+00:00"	"39.895253"	"-83.85894"	"Interstate 70, Springfield, US-OH, 45502, US"	"122.092"	"2500725"	"13892"	"22540"	"74280"	"96824"
"2013-10-20T04:00:46-04:00"	"2013-10-20T01:00:46-07:00"	"2013-10-20T08:00:49+00:00"	"39.8945653"	"-83.8663673"	"Interstate 70, Springfield, US-OH, 45502, US"	"135.581"	"2501363"	"13862"	"22540"	"74291"	"96835"
"2013-10-20T04:00:57-04:00"	"2013-10-20T01:00:57-07:00"	"2013-10-20T08:01:02+00:00"	"39.893656"	"-83.874141"	"Interstate 70, Springfield, US-OH, 45502, US"	"136.319"	"2502035"	"13892"	"22540"	"74302"	"96846"
"2013-10-20T04:01:08-04:00"	"2013-10-20T01:01:08-07:00"	"2013-10-20T08:01:14+00:00"	"39.8927843"	"-83.8817411"	"Interstate 70, Springfield, US-OH, 45502, US"	"133.836"	"2502692"	"13984"	"22540"	"74313"	"96857"
"2013-10-20T04:01:19-04:00"	"2013-10-20T01:01:19-07:00"	"2013-10-20T08:01:24+00:00"	"39.8925056"	"-83.8895863"	"Interstate 70, Springfield, US-OH, 45502, US"	"134.015"	"2503363"	"13923"	"22540"	"74324"	"96868"
"2013-10-20T04:01:30-04:00"	"2013-10-20T01:01:30-07:00"	"2013-10-20T08:01:35+00:00"	"39.8928693"	"-83.8966946"	"Interstate 70, Springfield, US-OH, 45502, US"	"116.88"	"2503974"	"13923"	"22540"	"74335"	"96879"
